cbg,cost,L_Demographic_similarity,G_Distance_between_cbg_and_store
360610171006,0.2264800600454343,11.209919509071364,9.883280756064227
360610173005,0.30875043423266635,38.33541402874355,11.683446536306747
360610173006,0.2161322411623845,2.0143395340516648,12.506373006670223
360610173007,0.5259524133087197,1.2057307032574265,38.8966258616811
360610175000,no visitors,no visitors,no visitors
360610175002,0.30857282974169886,2.448075090690061,10.298095186907052
360610175003,0.5834512258444304,12.489192153072008,9.629637985309467
360610177004,0.3095925199295738,1.2695493632200794,35.385423007103
360610177005,0.3833183062402985,26.127350137029364,7.4517207082061745
360610177006,0.19053673077773514,30.606194038076328,16.18940223510305
360610177007,0.25192223352048293,1.2343870012723244,23.87238420025355
360610177008,0.0881610061431124,10.783632363316974,14.668362650066605
360610178000,no visitors,no visitors,no visitors
360610179000,no visitors,no visitors,no visitors
360610179001,0.09798522512529395,18.433076776493046,14.61858873410197
360610179002,0.6237652917454917,2.3462152176055184,20.755261500042543
360610180004,0.13675733006978597,34.98953218828867,16.42060314421988
360610181003,0.03629633693397183,24.36877643333756,9.91805375535736
360610181004,0.06959174825824932,12.403964932243579,12.60009117094231
360610181005,0.08408853375911152,15.534928635627892,10.489802866744306
360610181006,0.011673727772349873,33.706362840006705,15.866368151217571
360610183000,no visitors,no visitors,no visitors
360610183002,0.5232628497053409,1.7790038821327239,18.127993995075073
360610183003,0.7162523693185946,34.83594075601325,5.184453726192197
360610185002,0.010979862178993938,22.09772073557977,12.43751134469689
360610185003,0.05989890934177666,21.27755915402349,10.75210462638113
360610211006,0.8102916497095711,28.379628977007098,3.0037490639988675
360610213032,0.17367641346919727,39.401424251609356,13.09396636709647
360610213033,0.3480170941000369,7.959939074440568,7.769224013337946
360610213034,0.4747883558844245,22.9335191625329,5.465744973011362
360610215001,0.18665414705061278,38.46514358715202,11.433178254601106
360610215002,0.41712522329473,2.53995532599264,6.487323939881957
360610223014,0.6999492426565601,26.40704314234037,2.032163218057036
360610225005,0.7159839718516682,5.227943466290732,2.2604893501523518
360610227001,0.5836854978616483,30.521475939971225,14.06375650910475
360610227002,0.6838023524559427,1.35171548735876,31.88140223796715
360610227003,0.519313333747039,38.45543789589027,8.32438624752119
360610229005,0.7551072762068303,1.8048357604726633,1.2955647464880826
360610231002,0.579008954172235,25.47589236035861,39.961210060342516
360610231003,0.5456577769300244,3.1157094632515765,8.558488508165933
360610233003,0.3157514477283798,37.93454328369717,33.4972448370367
360610235014,0.61558866222612,4.393298919578513,5.604610947239781
360610240001,0.8299315612672152,1.4370604485680298,9.815944818750658
360610242003,0.2465504229591866,35.79091660358751,10.79208009891251
360610247005,0.9960180422745045,19.702934142978584,1.0508439815862773
360610257001,0.025357885930060498,6.208328410411042,17.99438498075107
360610259001,0.4001159675948346,33.1592172741542,21.833716569019092
360610259002,0.3705418797855533,38.86438950857079,15.908696300884504
360610265005,0.8929385721417458,19.25548088676988,1.000824707078294
360610287003,0.4664946040097069,25.243618498855945,3.955781476857069
360610307003,0.0769000137486705,19.46579935311377,39.864876809274286
360610009002,no visitors,no visitors,no visitors
360610029001,0.6151704624114678,10.75770814208611,16.576968072595122
